1.24109，5.36679，0.616717,1.25303，5.19004，-0.319908,1.15961，5.08052，-0.279561
1.26232，5.05404，-0.188534,0.971746，5.07636，-0.40489,0.916598，5.01074，-0.337547
1.26232，5.05404，-0.188534,0.932274，5.00382，-0.261674,1.031，5.1213，-0.382233
1.03459，5.15053，-0.45422,1.24109，5.36679，0.616717,1.15961，5.08052，-0.279561
1.35026，5.09572，-0.073855,0.932274，5.00382，-0.261674,1.26232，5.05404，-0.188534
1.35026，5.09572，-0.073855,1.10271，5.23039，-0.483639,1.15294，5.26426，-0.434901
1.03459，5.15053，-0.45422,1.17348，5.31287，-0.492018,1.20714，4.98838，-0.121156
1.17032，5.28431，0.625096,1.03459，5.15053，-0.45422,1.20714，4.98838，-0.121156
1.15961，5.08052，-0.279561,1.29637，5.03159，-0.008045,1.17348，5.31287，-0.492018
0.916598，5.01074，-0.337547,0.971746，5.07636，-0.40489,1.08398，4.99052，-0.187206
1.20714，4.98838，-0.121156,1.17348，5.31287，-0.492018,0.87126，4.95618，-0.254778
1.17348，5.31287，-0.492018,1.17334，4.94696，-0.026095,0.87126，4.95618，-0.254778
0.916598，5.01074，-0.337547,1.03766，4.93376，-0.056928,0.837477，4.91479，-0.159763
0.837477，4.91479，-0.159763,1.03766，4.93376，-0.056928,0.871797，4.92972，-0.091595
1.20714，4.98838，-0.121156,0.836256，4.90377，0.271038,0.869494，4.94026，0.368233
0.87126，4.95618，-0.254778,1.16605，4.936，0.085903,0.836256，4.90377，0.271038
0.837477，4.91479，-0.159763,0.815915，4.88246，0.166086,1.02767，4.91875，0.095232
1.17032，5.28431，0.625096,1.20714，4.98838，-0.121156,0.869494，4.94026，0.368233
1.5252，5.49861，0.033842,1.52726，5.70904，0.189233,0.816545，4.88814，-0.056155
0.816545，4.88814，-0.056155,1.50754，5.69341，-0.137959,1.5252，5.49861，0.033842
0.809262，4.8772，0.054739,1.52175，5.34809，0.152446,1.47182，5.62896，-0.162629
1.51521，5.48361，0.186003,1.47182，5.62896，-0.162629,1.52175，5.34809，0.152446
1.50754，5.69341，-0.137959,1.52788，5.71472，-0.033008,1.49731，5.46941，-0.111339
1.17032，5.28431，0.625096,0.809262，4.8772，0.054739,1.4743，5.65692，-0.235154
1.47182，5.62896，-0.162629,1.4743，5.65692，-0.235154,0.809262，4.8772，0.054739
1.50869，5.33777，-0.065794,1.41936，5.17579，-0.061167,1.47182，5.62896，-0.162629
1.49731，5.46941，-0.111339,1.42945，5.60667，-0.320859,1.50754，5.69341，-0.137959
1.42945，5.60667，-0.320859,1.43579，5.40051，-0.228855,1.39151，5.539，-0.316043
1.4743，5.65692，-0.235154,1.41936，5.17579，-0.061167,1.37469，5.54458，-0.391778
1.46381，5.28749，-0.151541,1.37469，5.54458，-0.391778,1.41936，5.17579，-0.061167
1.39151，5.539，-0.316043,1.31214，5.47304，-0.445187,1.42945，5.60667，-0.320859
1.31214，5.47304，-0.445187,1.35001，5.3024，-0.302102,1.27954，5.41094，-0.411658
1.37469，5.54458，-0.391778,1.03459，5.15053，-0.45422,1.4743，5.65692，-0.235154
1.40122，5.21592，-0.204978,1.24109，5.36679，0.616717,1.37469，5.54458，-0.391778
1.27954，5.41094，-0.411658,1.35026，5.09572，-0.073855,1.31214，5.47304，-0.445187
1.17032，5.28431，0.625096,1.4743，5.65692，-0.235154,1.03459，5.15053，-0.45422
1.2442，5.3948，-0.479035,1.0551，4.90669，0.424352,1.16397，4.81377，0.421756
1.21492，4.87154，0.487342,0.963357，4.81058，-0.050158,1.07236，4.7178，-0.052071
1.10612，4.96455，0.490033,1.01319，4.85973，0.344877,1.0551，4.90669，0.424352
1.62631，5.58094，-0.028585,1.74087，5.4923，0.073104,1.12212，4.76687，0.342394
1.73436，5.48704，-0.030529,1.01319，4.85973，0.344877,1.06526，4.70725，0.05112
1.12212，4.76687，0.342394,1.60707，5.56074，-0.126226,1.09099，4.73268，0.252254
1.71515，5.46687，-0.12803,0.982009，4.82548，0.254607,1.73436，5.48704，-0.030529
1.07178，4.71251，0.154754,1.60707，5.56074，-0.126226,1.57589，5.5265，-0.216495
1.71515，5.46687，-0.12803,1.07236，4.7178，-0.052071,0.96277，4.80529，0.156966
1.68401，5.43268，-0.21817,1.57589，5.5265，-0.216495,1.53398，5.47954，-0.295971
1.64216，5.38579，-0.297531,1.63283，5.58621，0.075199,1.62631，5.58094，-0.028585
1.68401，5.43268，-0.21817,1.48296，5.42168，-0.361652,1.73377，5.48175，0.176295
1.64216，5.38579，-0.297531,1.60593，5.55049，0.27491,1.62572，5.57564，0.178538
1.73377，5.48175，0.176295,1.42478，5.35514，-0.411068,1.71401，5.45664，0.272528
1.53313，5.26157，-0.412462,1.60593，5.55049，0.27491,1.59122，5.32801，-0.363118
1.68237，5.41788，0.360625,1.42478，5.35514，-0.411068,1.36167，5.28245，-0.442365
1.10857，4.98663，-0.373835,1.27572，4.96246，-0.420837,1.4701，5.18898，-0.443714
1.21736，4.89359，-0.375283,1.57424，5.51168，0.363133,1.53313，5.26157，-0.412462
1.64008，5.367，0.437248,1.36167，5.28245，-0.442365,1.29601，5.20637，-0.454372
1.10857，4.98663，-0.373835,1.23029，5.12979，-0.44664,1.16701，5.0556，-0.419456
1.21736，4.89359，-0.375283,1.48051，5.39959，0.502216,1.53189，5.46073，0.439867
1.64008，5.367，0.437248,1.23029，5.12979，-0.44664,1.40454，5.11301，-0.455705
1.58877，5.30596，0.499507,1.27572，4.96246，-0.420837,1.05719，4.9255，-0.311486
1.33891，5.03654，-0.447983,1.42207，5.33062，0.547837,1.48051，5.39959，0.502216
1.58877，5.30596，0.499507,1.01483，4.87455，-0.234752,1.53041，5.23709，0.545062
1.16606，4.83255，-0.313024,1.35878，5.25644，0.575021,1.42207，5.33062，0.547837
1.2442，5.3948，-0.479035,1.1643，5.03109，0.539449,1.46722，5.16301，0.572208
1.53041，5.23709，0.545062,0.983145，4.83574，-0.146529,1.27301，4.93799，0.536687
1.09212，4.74291，-0.148303,1.35878，5.25644，0.575021,1.12376，4.78167，-0.2364
1.4016，5.08654，0.579929,1.1643，5.03109，0.539449,1.22741，5.10378，0.570746
0.95625，4.80002，0.053182,0.983145，4.83574，-0.146529,0.963357，4.81058，-0.050158
1.09212，4.74291，-0.148303,1.22741，5.10378，0.570746,1.29307，5.17986，0.582753
1.52788，5.71472，-0.033008,1.5408，5.69937，-0.148462,1.49731，5.46941，-0.111339
1.15294，5.26426，-0.434901,1.50589，5.66104，-0.250574,1.18987，5.29956，-0.520427
0.816545，4.88814，-0.056155,1.33604，5.01057，0.567939,1.52788，5.71472，-0.033008
1.08398，4.99052，-0.187206,1.56217，5.72178，-0.038164,0.919981，4.98216，-0.358146
1.43579，5.40051，-0.228855,1.45877，5.60824，-0.340612,1.39151，5.539，-0.316043
1.49731，5.46941，-0.111339,0.872342，4.92485，-0.27119,1.43579，5.40051，-0.228855
0.871797，4.92972，-0.091595,1.40125，5.543，-0.415119,0.836842，4.88136，-0.17137
1.35001，5.3024，-0.302102,1.33554，5.46784，-0.47123,1.27954，5.41094，-0.411658
1.03766，4.93376，-0.056928,0.919981，4.98216，-0.358146,1.40125，5.543，-0.415119
1.39151，5.539，-0.316043,0.814837，4.85337，-0.062482,1.35001，5.3024，-0.302102
0.871797，4.92972，-0.091595,1.26416，5.38564，-0.506787,0.815915，4.88246，0.166086
1.27954，5.41094，-0.411658,1.50589，5.66104，-0.250574,1.10271，5.23039，-0.483639
0.932274，5.00382，-0.261674,1.18987，5.29956，-0.520427,0.807183，4.84189，0.05383
1.031，5.1213，-0.382233,0.807183，4.84189，0.05383,1.04395，5.12901，-0.480718
0.816545，4.88814，-0.056155,0.977923，5.0511，-0.428894,1.11551，5.21291，-0.511625
0.971746，5.07636，-0.40489,1.04395，5.12901，-0.480718,1.56217，5.72178，-0.038164
1.56915，5.7273，0.078625,1.53454，5.71998，0.078339,1.43471，5.57342，0.39431
1.29984，5.22734，0.448982,1.11225，5.18349，0.639242,1.21404，5.31299，0.567536
1.50404，5.64431，0.403644,1.49519，5.64752，0.22423,1.53454，5.71998，0.078339
0.895165，4.94828，0.295264,0.870487，4.90812，0.383029,0.975473，5.03824，0.448678
0.917624，4.96091，0.473067,1.47254，5.641，0.387856,1.33599，5.45594，0.514868
1.39848，5.51804，0.561348,1.43471，5.57342，0.39431,1.47254，5.641，0.387856
0.858778，4.91016，0.106073,0.814177，4.84741，0.17062,1.28924，5.02086，0.102048
0.83556，4.8698，0.280917,1.37205，5.52082，0.537968,1.30921，5.44665，0.587298
1.28924，5.02086，0.102048,1.56151，5.71582，0.194937,0.895165，4.94828，0.295264
1.2609，5.35622，0.644079,1.33599，5.45594，0.514868,1.37205，5.52082，0.537968
1.26416，5.38564，-0.506787,0.858778，4.91016，0.106073,0.815915，4.88246，0.166086
1.11225，5.18349，0.639242,1.30921，5.44665，0.587298,1.21404，5.31299，0.567536
1.08745，5.16631，0.544293,1.53952，5.68781，0.303824,1.29984，5.22734，0.448982
0.914355，4.99051，0.453938,1.33246，5.44012，0.613172,1.08745，5.16631，0.544293
1.49519，5.64752，0.22423,0.977923，5.0511，-0.428894,1.52726，5.70904，0.189233
0.975473，5.03824，0.448678,1.04087，5.10129，0.603684,0.914355，4.99051，0.453938
1.31214，5.47304，-0.445187,1.33047，5.13394，-0.217968,1.40122，5.21592，-0.204978
1.42945，5.60667，-0.320859,1.40122，5.21592，-0.204978,1.46381，5.28749，-0.151541
1.50754，5.69341，-0.137959,1.46381，5.28749，-0.151541,1.50869，5.33777，-0.065794
1.5252，5.49861，0.033842,1.50869，5.33777，-0.065794,1.51521，5.48361，0.186003
1.17334，4.94696，-0.026095,1.02767，4.91875，0.095232,1.16605，4.936，0.085903
1.29637，5.03159，-0.008045,0.837477，4.91479，-0.159763,1.17334，4.94696，-0.026095
1.33047，5.13394，-0.217968,1.26232，5.05404，-0.188534,1.25303，5.19004，-0.319908
1.25303，5.19004，-0.319908,0.916598，5.01074，-0.337547,1.29637，5.03159，-0.008045
1.36461，5.16112，0.34432,1.39325，5.33685，0.408635,1.43277，5.24102，0.314885
1.43277，5.24102，0.314885,1.46888，5.42685，0.31628,1.48795，5.30667，0.247507
1.48795，5.30667，0.247507,1.50823，5.66706，0.026562,1.52903，5.35906，0.040449
1.52903，5.35906，0.040449,1.5252，5.49861，0.033842,1.51521，5.48361，0.186003
1.1864，4.95729，0.192145,1.02767，4.91875，0.095232,1.05556，4.94796，0.240414
1.23128，5.00756，0.277893,1.05556，4.94796，0.240414,1.69757，5.29415，0.804522
1.36461，5.16112，0.34432,0.969111，5.0526，0.524857,1.33308，5.06995，0.18642
1.11708，5.01686，0.357931,1.69757，5.29415，0.804522,0.969111，5.0526，0.524857
1.33604，5.01057，0.567939,1.07178，4.71251，0.154754,1.5408，5.69937，-0.148462
1.18987，5.29956，-0.520427,1.64008，5.367，0.437248,1.40454，5.11301，-0.455705
1.11551，5.21291，-0.511625,1.09099，4.73268，0.252254,1.33604，5.01057，0.567939
0.919981，4.98216，-0.358146,1.58877，5.30596，0.499507,1.53041，5.23709，0.545062
0.872342，4.92485，-0.27119,1.73377，5.48175，0.176295,1.45877，5.60824，-0.340612
1.5408，5.69937，-0.148462,1.68401，5.43268，-0.21817,0.872342，4.92485，-0.27119
0.836842，4.88136，-0.17137,1.27301，4.93799，0.536687,0.95625，4.80002，0.053182
0.814837，4.85337，-0.062482,1.68237，5.41788，0.360625,1.33554，5.46784，-0.47123
1.40125，5.543，-0.415119,1.53041，5.23709，0.545062,1.27301，4.93799，0.536687
1.45877，5.60824，-0.340612,1.71401，5.45664，0.272528,0.814837，4.85337，-0.062482
1.26416，5.38564，-0.506787,0.95625，4.80002，0.053182,1.21492，4.87154，0.487342
1.33554，5.46784，-0.47123,1.64008，5.367，0.437248,1.50589，5.66104，-0.250574
0.807183，4.84189，0.05383,1.40454，5.11301，-0.455705,1.10857，4.98663，-0.373835
1.04395，5.12901，-0.480718,1.10857，4.98663，-0.373835,1.4701，5.18898，-0.443714
0.977923，5.0511，-0.428894,1.12212，4.76687，0.342394,1.11551，5.21291，-0.511625
1.56217，5.72178，-0.038164,1.4701，5.18898，-0.443714,1.58877，5.30596，0.499507
1.53313，5.26157，-0.412462,1.50404，5.64431，0.403644,1.56915，5.7273，0.078625
1.53952，5.68781，0.303824,1.09212，4.74291，-0.148303,1.11225，5.18349，0.639242
1.59122，5.32801，-0.363118,1.18654，5.26957，0.652882,1.50404，5.64431，0.403644
1.56151，5.71582，0.194937,1.10612，4.96455，0.490033,0.870487，4.90812，0.383029
1.33891，5.03654，-0.447983,1.39848，5.51804，0.561348,0.917624，4.96091，0.473067
1.21736，4.89359，-0.375283,1.56915，5.7273，0.078625,1.39848，5.51804，0.561348
1.45641，5.58699，0.4906,1.73436，5.48704，-0.030529,0.814177，4.84741，0.17062
1.12376，4.78167，-0.2364,1.2609，5.35622，0.644079,0.83556，4.8698，0.280917
0.814177，4.84741，0.17062,1.06526，4.70725，0.05112,1.56151，5.71582，0.194937
1.16606，4.83255，-0.313024,0.917624，4.96091，0.473067,1.2609，5.35622，0.644079
1.26416，5.38564，-0.506787,1.71515，5.46687，-0.12803,1.45641，5.58699，0.4906
1.09212，4.74291，-0.148303,0.83556，4.8698，0.280917,1.11225，5.18349，0.639242
1.33246，5.44012，0.613172,1.4016，5.08654，0.579929,1.53952，5.68781，0.303824
1.04087，5.10129，0.603684,1.46722，5.16301，0.572208,1.33246，5.44012，0.613172
1.64216，5.38579，-0.297531,0.977923，5.0511，-0.428894,1.18654，5.26957，0.652882
0.870487，4.90812，0.383029,1.2442，5.3948，-0.479035,1.04087，5.10129，0.603684
0.975155，5.02614，0.547574,1.47302，5.19441，-0.147709,1.54845，5.27889，-0.003318
1.3988，5.10344，0.062194,1.44348，5.15023，0.293927,1.54845，5.27889，-0.003318
1.44348，5.15023，0.293927,1.32458，5.01247，0.272098,1.54845，5.27889，-0.003318
1.24916，4.92799，0.127706,0.975155，5.02614，0.547574,1.54845，5.27889，-0.003318
1.35412，5.05665，-0.169539,1.24916，4.92799，0.127706,1.54845，5.27889，-0.003318
1.47302，5.19441，-0.147709,1.2614，4.94632，-0.056313,1.54845，5.27889，-0.003318
1.32458，5.01247，0.272098,1.35412，5.05665，-0.169539,1.54845，5.27889，-0.003318
1.2614，4.94632，-0.056313,1.3988，5.10344，0.062194,1.54845，5.27889，-0.003318
1.48051，5.39959，0.502216,1.42207，5.33062，0.547837,1.3988，5.10344，0.062194
1.57589，5.5265，-0.216495,0.975155，5.02614，0.547574,1.53398，5.47954，-0.295971
1.42207，5.33062，0.547837,1.35878，5.25644，0.575021,1.3988，5.10344，0.062194
1.1643，5.03109，0.539449,1.16397，4.81377，0.421756,1.44348，5.15023，0.293927
1.48296，5.42168，-0.361652,1.53398，5.47954，-0.295971,0.975155，5.02614，0.547574
1.35878，5.25644，0.575021,1.29307，5.17986，0.582753,1.3988，5.10344，0.062194
1.22741，5.10378，0.570746,1.1643，5.03109，0.539449,1.44348，5.15023，0.293927
1.42478，5.35514，-0.411068,1.48296，5.42168，-0.361652,0.975155，5.02614，0.547574
1.22741，5.10378，0.570746,1.3988，5.10344，0.062194,1.29307，5.17986，0.582753
1.16397，4.81377，0.421756,1.0551，4.90669，0.424352,1.44348，5.15023，0.293927
1.36167，5.28245，-0.442365,1.42478，5.35514，-0.411068,0.975155，5.02614，0.547574
1.27572，4.96246，-0.420837,1.16701，5.0556，-0.419456,1.24916，4.92799，0.127706
1.01319，4.85973，0.344877,1.44348，5.15023，0.293927,1.0551，4.90669，0.424352
1.36167，5.28245，-0.442365,1.24916，4.92799，0.127706,1.29601，5.20637，-0.454372
1.16701，5.0556，-0.419456,1.23029，5.12979，-0.44664,1.24916，4.92799，0.127706
1.01319，4.85973，0.344877,0.982009，4.82548，0.254607,1.32458，5.01247，0.272098
1.23029，5.12979，-0.44664,1.29601，5.20637，-0.454372,1.24916，4.92799，0.127706
1.05719，4.9255，-0.311486,1.24916，4.92799，0.127706,1.35412，5.05665，-0.169539
0.982009，4.82548，0.254607,0.96277，4.80529，0.156966,1.32458，5.01247，0.272098
1.01483，4.87455，-0.234752,1.05719，4.9255，-0.311486,1.35412，5.05665，-0.169539
0.96277，4.80529，0.156966,1.07236，4.7178，-0.052071,1.32458，5.01247，0.272098
0.983145，4.83574，-0.146529,1.01483，4.87455，-0.234752,1.35412，5.05665，-0.169539
1.63283，5.58621，0.075199,1.2614，4.94632，-0.056313,1.47302，5.19441，-0.147709
0.963357，4.81058，-0.050158,0.983145，4.83574，-0.146529,1.35412，5.05665，-0.169539
1.62572，5.57564，0.178538,1.60593，5.55049，0.27491,1.2614，4.94632，-0.056313
1.07236，4.7178，-0.052071,1.35412，5.05665，-0.169539,1.32458，5.01247，0.272098
1.60593，5.55049，0.27491,1.57424，5.51168，0.363133,1.2614，4.94632，-0.056313
1.74087，5.4923，0.073104,1.63283，5.58621，0.075199,1.47302，5.19441，-0.147709
1.57424，5.51168，0.363133,1.53189，5.46073，0.439867,1.2614，4.94632，-0.056313
1.60707，5.56074，-0.126226,1.74087，5.4923，0.073104,1.47302，5.19441，-0.147709
1.53189，5.46073，0.439867,1.3988，5.10344，0.062194,1.2614，4.94632，-0.056313
1.57589，5.5265，-0.216495,1.60707，5.56074，-0.126226,1.47302，5.19441，-0.147709
0.969111，5.0526，0.524857,1.69757，5.29415，0.804522,0.914355，4.99051，0.453938
1.03166，5.12413，0.578267,1.29386，5.07914，0.33133,1.23128，5.00756，0.277893
1.20286，5.11497，0.431177,1.03166，5.12413，0.578267,1.11708，5.01686，0.357931
1.0996，5.20238，0.612114,1.40219，5.15001，0.199108,1.03166，5.12413，0.578267
1.33308，5.06995，0.18642,0.969111，5.0526，0.524857,1.29984，5.22734，0.448982
1.29386，5.07914，0.33133,1.38689，5.11369，0.062422,1.1864，4.95729，0.192145
1.69757，5.29415，0.804522,1.05556，4.94796，0.240414,0.895165，4.94828，0.295264
1.40219，5.15001，0.199108,0.869494，4.94026，0.368233,1.38689，5.11369，0.062422
1.38689，5.11369，0.062422,0.836256，4.90377，0.271038,1.16605，4.936，0.085903
1.05556，4.94796，0.240414,1.02767，4.91875，0.095232,0.858778，4.91016，0.106073
1.4632，5.22487，0.023205,1.45608，5.21414，0.133298,1.52175，5.34809，0.152446
1.45608，5.21414，0.133298,1.52903，5.35906，0.040449,1.51521，5.48361，0.186003
1.50823，5.66706，0.026562,1.49519，5.64752，0.22423,1.52726，5.70904，0.189233
1.50632，5.68239，0.292842,1.48795，5.30667，0.247507,1.52903，5.35906，0.040449
1.46888，5.42685，0.31628,1.43471，5.57342，0.39431,1.53454，5.71998，0.078339
1.4272，5.58644，0.470625,1.43277，5.24102，0.314885,1.48795，5.30667，0.247507
1.39325，5.33685，0.408635,1.33599，5.45594，0.514868,1.47254，5.641，0.387856
1.0996，5.20238，0.612114,1.4272，5.58644，0.470625,1.50632，5.68239，0.292842
1.20286，5.11497，0.431177,1.36461，5.16112，0.34432,1.43277，5.24102，0.314885
1.33308，5.06995，0.18642,1.30921，5.44665，0.587298,1.37205，5.52082，0.537968
1.24109，5.36679，0.616717,1.33047，5.13394，-0.217968,1.25303，5.19004，-0.319908
1.26232，5.05404，-0.188534,1.031，5.1213，-0.382233,0.971746，5.07636，-0.40489
1.35026，5.09572，-0.073855,1.15294，5.26426，-0.434901,0.932274，5.00382，-0.261674
1.03459，5.15053，-0.45422,1.15961，5.08052，-0.279561,1.17348，5.31287，-0.492018
1.15961，5.08052，-0.279561,1.25303，5.19004，-0.319908,1.29637，5.03159，-0.008045
1.17348，5.31287，-0.492018,1.29637，5.03159，-0.008045,1.17334，4.94696，-0.026095
0.916598，5.01074，-0.337547,1.08398，4.99052，-0.187206,1.03766，4.93376，-0.056928
1.20714，4.98838，-0.121156,0.87126，4.95618，-0.254778,0.836256，4.90377，0.271038
0.87126，4.95618，-0.254778,1.17334，4.94696，-0.026095,1.16605，4.936，0.085903
0.837477，4.91479，-0.159763,0.871797，4.92972，-0.091595,0.815915，4.88246，0.166086
0.816545，4.88814，-0.056155,1.52788，5.71472，-0.033008,1.50754，5.69341，-0.137959
1.51521，5.48361，0.186003,1.50869，5.33777，-0.065794,1.47182，5.62896，-0.162629
1.47182，5.62896，-0.162629,1.41936，5.17579，-0.061167,1.4743，5.65692，-0.235154
1.50869，5.33777，-0.065794,1.46381，5.28749，-0.151541,1.41936，5.17579，-0.061167
1.49731，5.46941，-0.111339,1.43579，5.40051，-0.228855,1.42945，5.60667，-0.320859
1.46381，5.28749，-0.151541,1.40122，5.21592，-0.204978,1.37469，5.54458，-0.391778
1.39151，5.539，-0.316043,1.35001，5.3024，-0.302102,1.31214，5.47304，-0.445187
1.37469，5.54458，-0.391778,1.24109，5.36679，0.616717,1.03459，5.15053，-0.45422
1.40122，5.21592，-0.204978,1.33047，5.13394，-0.217968,1.24109，5.36679，0.616717
1.27954，5.41094，-0.411658,1.10271，5.23039，-0.483639,1.35026，5.09572，-0.073855
1.2442，5.3948，-0.479035,1.10612，4.96455，0.490033,1.0551，4.90669，0.424352
1.21492，4.87154，0.487342,0.95625，4.80002，0.053182,0.963357，4.81058，-0.050158
1.10612，4.96455，0.490033,1.06526，4.70725，0.05112,1.01319，4.85973，0.344877
1.62631，5.58094，-0.028585,1.63283，5.58621，0.075199,1.74087，5.4923，0.073104
1.73436，5.48704，-0.030529,0.982009，4.82548，0.254607,1.01319，4.85973，0.344877
1.12212，4.76687，0.342394,1.74087，5.4923，0.073104,1.60707，5.56074，-0.126226
1.71515，5.46687，-0.12803,0.96277，4.80529，0.156966,0.982009，4.82548，0.254607
1.07178，4.71251，0.154754,1.09099，4.73268，0.252254,1.60707，5.56074，-0.126226
1.71515，5.46687，-0.12803,1.21492，4.87154，0.487342,1.07236，4.7178，-0.052071
1.68401，5.43268，-0.21817,1.07178，4.71251，0.154754,1.57589，5.5265，-0.216495
1.64216，5.38579，-0.297531,1.62572，5.57564，0.178538,1.63283，5.58621，0.075199
1.68401，5.43268，-0.21817,1.53398，5.47954，-0.295971,1.48296，5.42168，-0.361652
1.64216，5.38579，-0.297531,1.59122，5.32801，-0.363118,1.60593，5.55049，0.27491
1.73377，5.48175，0.176295,1.48296，5.42168，-0.361652,1.42478，5.35514，-0.411068
1.53313，5.26157，-0.412462,1.57424，5.51168，0.363133,1.60593，5.55049，0.27491
1.68237，5.41788，0.360625,1.71401，5.45664，0.272528,1.42478，5.35514，-0.411068
1.10857，4.98663，-0.373835,1.16701，5.0556，-0.419456,1.27572，4.96246，-0.420837
1.21736，4.89359，-0.375283,1.53189，5.46073，0.439867,1.57424，5.51168，0.363133
1.64008，5.367，0.437248,1.68237，5.41788，0.360625,1.36167，5.28245，-0.442365
1.10857，4.98663，-0.373835,1.40454，5.11301，-0.455705,1.23029，5.12979，-0.44664
1.21736，4.89359，-0.375283,1.33891，5.03654，-0.447983,1.48051，5.39959，0.502216
1.64008，5.367，0.437248,1.29601，5.20637，-0.454372,1.23029，5.12979，-0.44664
1.58877，5.30596，0.499507,1.4701，5.18898，-0.443714,1.27572，4.96246，-0.420837
1.33891，5.03654，-0.447983,1.16606，4.83255，-0.313024,1.42207，5.33062，0.547837
1.58877，5.30596，0.499507,1.05719，4.9255，-0.311486,1.01483，4.87455，-0.234752
1.16606，4.83255，-0.313024,1.12376，4.78167，-0.2364,1.35878，5.25644，0.575021
1.2442，5.3948，-0.479035,1.16397，4.81377，0.421756,1.1643，5.03109，0.539449
1.53041，5.23709，0.545062,1.01483，4.87455，-0.234752,0.983145，4.83574，-0.146529
1.09212，4.74291，-0.148303,1.29307，5.17986，0.582753,1.35878，5.25644，0.575021
1.4016，5.08654，0.579929,1.46722，5.16301，0.572208,1.1643，5.03109，0.539449
0.95625，4.80002，0.053182,1.27301，4.93799，0.536687,0.983145，4.83574，-0.146529
1.09212，4.74291，-0.148303,1.4016，5.08654，0.579929,1.22741，5.10378，0.570746
1.52788，5.71472，-0.033008,1.33604，5.01057，0.567939,1.5408，5.69937，-0.148462
1.15294，5.26426，-0.434901,1.10271，5.23039，-0.483639,1.50589，5.66104，-0.250574
0.816545，4.88814，-0.056155,1.11551，5.21291，-0.511625,1.33604，5.01057，0.567939
1.08398，4.99052，-0.187206,0.971746，5.07636，-0.40489,1.56217，5.72178，-0.038164
1.43579，5.40051，-0.228855,0.872342，4.92485，-0.27119,1.45877，5.60824，-0.340612
1.49731，5.46941，-0.111339,1.5408，5.69937，-0.148462,0.872342，4.92485，-0.27119
0.871797，4.92972，-0.091595,1.03766，4.93376，-0.056928,1.40125，5.543，-0.415119
1.35001，5.3024，-0.302102,0.814837，4.85337，-0.062482,1.33554，5.46784，-0.47123
1.03766，4.93376，-0.056928,1.08398，4.99052，-0.187206,0.919981，4.98216，-0.358146
1.39151，5.539，-0.316043,1.45877，5.60824，-0.340612,0.814837，4.85337，-0.062482
0.871797，4.92972，-0.091595,0.836842，4.88136，-0.17137,1.26416，5.38564，-0.506787
1.27954，5.41094，-0.411658,1.33554，5.46784，-0.47123,1.50589，5.66104，-0.250574
0.932274，5.00382，-0.261674,1.15294，5.26426，-0.434901,1.18987，5.29956，-0.520427
1.031，5.1213，-0.382233,0.932274，5.00382，-0.261674,0.807183，4.84189，0.05383
0.816545，4.88814，-0.056155,1.52726，5.70904，0.189233,0.977923，5.0511，-0.428894
0.971746，5.07636，-0.40489,1.031，5.1213，-0.382233,1.04395，5.12901，-0.480718
1.56915，5.7273，0.078625,1.50404，5.64431，0.403644,1.53454，5.71998，0.078339
1.29984，5.22734，0.448982,1.53952，5.68781，0.303824,1.11225，5.18349，0.639242
1.50404，5.64431，0.403644,1.18654，5.26957，0.652882,1.49519，5.64752，0.22423
0.895165，4.94828，0.295264,1.56151，5.71582，0.194937,0.870487，4.90812，0.383029
0.917624，4.96091，0.473067,1.39848，5.51804，0.561348,1.47254，5.641，0.387856
1.39848，5.51804，0.561348,1.56915，5.7273，0.078625,1.43471，5.57342，0.39431
0.858778，4.91016，0.106073,1.45641，5.58699，0.4906,0.814177，4.84741，0.17062
0.83556，4.8698，0.280917,1.2609，5.35622，0.644079,1.37205，5.52082，0.537968
1.28924，5.02086，0.102048,0.814177，4.84741，0.17062,1.56151，5.71582，0.194937
1.2609，5.35622，0.644079,0.917624，4.96091，0.473067,1.33599，5.45594，0.514868
1.26416，5.38564，-0.506787,1.45641，5.58699，0.4906,0.858778，4.91016，0.106073
1.11225，5.18349，0.639242,0.83556，4.8698，0.280917,1.30921，5.44665，0.587298
1.08745，5.16631，0.544293,1.33246，5.44012，0.613172,1.53952，5.68781，0.303824
0.914355，4.99051，0.453938,1.04087，5.10129，0.603684,1.33246，5.44012，0.613172
1.49519，5.64752，0.22423,1.18654，5.26957，0.652882,0.977923，5.0511，-0.428894
0.975473，5.03824，0.448678,0.870487，4.90812，0.383029,1.04087，5.10129，0.603684
1.31214，5.47304，-0.445187,1.35026，5.09572，-0.073855,1.33047，5.13394，-0.217968
1.42945，5.60667，-0.320859,1.31214，5.47304，-0.445187,1.40122，5.21592，-0.204978
1.50754，5.69341，-0.137959,1.42945，5.60667，-0.320859,1.46381，5.28749，-0.151541
1.5252，5.49861，0.033842,1.50754，5.69341，-0.137959,1.50869，5.33777，-0.065794
1.17334，4.94696，-0.026095,0.837477，4.91479，-0.159763,1.02767，4.91875，0.095232
1.29637，5.03159，-0.008045,0.916598，5.01074，-0.337547,0.837477，4.91479，-0.159763
1.33047，5.13394，-0.217968,1.35026，5.09572，-0.073855,1.26232，5.05404，-0.188534
1.25303，5.19004，-0.319908,1.26232，5.05404，-0.188534,0.916598，5.01074，-0.337547
1.36461，5.16112，0.34432,1.33308，5.06995，0.18642,1.39325，5.33685，0.408635
