0.0407845，-0.266183，-0.963059,0.0614529，-0.30008，-0.951932,0.0206685，-0.300528，-0.953549
0.0206685，-0.300528，-0.953549,0.0614529，-0.30008，-0.951932,0.041302，-0.33414，-0.941618
0.0206685，-0.300528，-0.953549,0，-0.266405，-0.963861,0.0407845，-0.266183，-0.963059
0.0815011，-0.265518，-0.960655,0.0614529，-0.30008，-0.951932,0.0407845，-0.266183，-0.963059
0.102647，-0.366279，-0.924826,0.0618653，-0.367185，-0.928088,0.0821198，-0.33352，-0.93916
0.0821198，-0.33352，-0.93916,0.0618653，-0.367185，-0.928088,0.041302，-0.33414，-0.941618
0.0821198，-0.33352，-0.93916,0.1228，-0.332342，-0.93513,0.102647，-0.366279，-0.924826
0.0823236，-0.399607，-0.912982,0.0618653，-0.367185，-0.928088,0.102647，-0.366279，-0.924826
0.0206669，-0.432953，-0.90118,0，-0.46461，-0.885516,-0.0206669，-0.432953，-0.90118
0.0412992，-0.464213，-0.88476,0，-0.46461，-0.885516,0.0206669，-0.432953，-0.90118
-0.0206669，-0.432953，-0.90118,0，-0.400968，-0.916092,0.0206669，-0.432953，-0.90118
-0.0206669，-0.432953，-0.90118,0，-0.46461，-0.885516,-0.0412992，-0.464213，-0.88476
-0.0206669，-0.432953，-0.90118,-0.0618629，-0.43227，-0.89962,-0.0411968，-0.400628，-0.915314
-0.0411968，-0.400628，-0.915314,-0.0618629，-0.43227，-0.89962,-0.0823236，-0.399607，-0.912982
-0.0411968，-0.400628，-0.915314,0，-0.400968，-0.916092,-0.0206669，-0.432953，-0.90118
-0.0412992，-0.464213，-0.88476,-0.0618629，-0.43227，-0.89962,-0.0206669，-0.432953，-0.90118
-0.0206668，-0.495384，-0.868428,0，-0.46461，-0.885516,0.0206668，-0.495384，-0.868428
0.0206668，-0.495384，-0.868428,0，-0.46461，-0.885516,0.0412992，-0.464213，-0.88476
0.0206668，-0.495384，-0.868428,0，-0.525731，-0.850651,-0.0206668，-0.495384，-0.868428
-0.0412992，-0.464213，-0.88476,0，-0.46461，-0.885516,-0.0206668，-0.495384，-0.868428
0.0411968，-0.400628，-0.915314,0.0618629，-0.43227，-0.89962,0.0206669，-0.432953，-0.90118
0.0206669，-0.432953，-0.90118,0.0618629，-0.43227，-0.89962,0.0412992，-0.464213，-0.88476
0.0206669，-0.432953，-0.90118,0，-0.400968，-0.916092,0.0411968，-0.400628，-0.915314
0.0823236，-0.399607，-0.912982,0.0618629，-0.43227，-0.89962,0.0411968，-0.400628，-0.915314
-0.102238，-0.299185，-0.948702,-0.0614529，-0.30008，-0.951932,-0.0821198，-0.33352，-0.93916
-0.0815011，-0.265518，-0.960655,-0.0614529，-0.30008，-0.951932,-0.102238，-0.299185，-0.948702
-0.0821198，-0.33352，-0.93916,-0.1228，-0.332342，-0.93513,-0.102238，-0.299185，-0.948702
-0.0821198，-0.33352，-0.93916,-0.0614529，-0.30008，-0.951932,-0.041302，-0.33414，-0.941618
-0.0821198，-0.33352，-0.93916,-0.0618653，-0.367185，-0.928088,-0.102647，-0.366279，-0.924826
